Driver,Team,LapTime,LapNumber,Compound,TyreLife,Stint,IsAccurate,Year,GP,LapTimeSeconds,NormalizedLapTime,CompoundEncoded
HAM,Ferrari,0 days 00:01:33.820000,5.0,HARD,5.0,1.0,True,2025,Japan,93.82,6.2276582512315315,2.0
HAM,Ferrari,0 days 00:01:33.941000,6.0,HARD,6.0,1.0,True,2025,Japan,93.941,6.348658251231541,2.0
HAM,Ferrari,0 days 00:01:34.139000,7.0,HARD,7.0,1.0,True,2025,Japan,94.139,6.546658251231534,2.0
HAM,Ferrari,0 days 00:01:33.912000,8.0,HARD,8.0,1.0,True,2025,Japan,93.912,6.3196582512315445,2.0
HAM,Ferrari,0 days 00:01:33.812000,9.0,HARD,9.0,1.0,True,2025,Japan,93.812,6.219658251231536,2.0
HAM,Ferrari,0 days 00:01:33.522000,10.0,HARD,10.0,1.0,True,2025,Japan,93.522,5.929658251231544,2.0
HAM,Ferrari,0 days 00:01:33.956000,11.0,HARD,11.0,1.0,True,2025,Japan,93.956,6.363658251231541,2.0
HAM,Ferrari,0 days 00:01:34.033000,12.0,HARD,12.0,1.0,True,2025,Japan,94.033,6.44065825123154,2.0
HAM,Ferrari,0 days 00:01:33.926000,13.0,HARD,13.0,1.0,True,2025,Japan,93.926,6.33365825123154,2.0
HAM,Ferrari,0 days 00:01:33.985000,14.0,HARD,14.0,1.0,True,2025,Japan,93.985,6.392658251231538,2.0
HAM,Ferrari,0 days 00:01:33.888000,15.0,HARD,15.0,1.0,True,2025,Japan,93.888,6.2956582512315435,2.0
HAM,Ferrari,0 days 00:01:34.068000,16.0,HARD,16.0,1.0,True,2025,Japan,94.068,6.475658251231536,2.0
HAM,Ferrari,0 days 00:01:33.760000,17.0,HARD,17.0,1.0,True,2025,Japan,93.76,6.167658251231543,2.0
HAM,Ferrari,0 days 00:01:34.034000,18.0,HARD,18.0,1.0,True,2025,Japan,94.034,6.441658251231544,2.0
HAM,Ferrari,0 days 00:01:34.077000,19.0,HARD,19.0,1.0,True,2025,Japan,94.077,6.4846582512315365,2.0
HAM,Ferrari,0 days 00:01:33.747000,20.0,HARD,20.0,1.0,True,2025,Japan,93.747,6.154658251231538,2.0
HAM,Ferrari,0 days 00:01:33.729000,21.0,HARD,21.0,1.0,True,2025,Japan,93.729,6.1366582512315375,2.0
HAM,Ferrari,0 days 00:01:33.698000,22.0,HARD,22.0,1.0,True,2025,Japan,93.698,6.105658251231532,2.0
HAM,Ferrari,0 days 00:01:33.177000,23.0,HARD,23.0,1.0,True,2025,Japan,93.177,5.584658251231545,2.0
HAM,Ferrari,0 days 00:01:33.548000,24.0,HARD,24.0,1.0,True,2025,Japan,93.548,5.95565825123154,2.0
HAM,Ferrari,0 days 00:01:33.387000,25.0,HARD,25.0,1.0,True,2025,Japan,93.387,5.794658251231539,2.0
HAM,Ferrari,0 days 00:01:33.204000,26.0,HARD,26.0,1.0,True,2025,Japan,93.204,5.611658251231532,2.0
HAM,Ferrari,0 days 00:01:33.152000,27.0,HARD,27.0,1.0,True,2025,Japan,93.152,5.559658251231539,2.0
HAM,Ferrari,0 days 00:01:33.040000,28.0,HARD,28.0,1.0,True,2025,Japan,93.04,5.447658251231545,2.0
HAM,Ferrari,0 days 00:01:33.215000,29.0,HARD,29.0,1.0,True,2025,Japan,93.215,5.622658251231542,2.0
HAM,Ferrari,0 days 00:01:31.803000,32.0,MEDIUM,2.0,2.0,True,2025,Japan,91.803,4.210658251231536,1.0
HAM,Ferrari,0 days 00:01:31.589000,33.0,MEDIUM,3.0,2.0,True,2025,Japan,91.589,3.996658251231537,1.0
HAM,Ferrari,0 days 00:01:31.884000,34.0,MEDIUM,4.0,2.0,True,2025,Japan,91.884,4.291658251231539,1.0
HAM,Ferrari,0 days 00:01:32.385000,35.0,MEDIUM,5.0,2.0,True,2025,Japan,92.385,4.792658251231543,1.0
HAM,Ferrari,0 days 00:01:31.915000,36.0,MEDIUM,6.0,2.0,True,2025,Japan,91.915,4.322658251231545,1.0
HAM,Ferrari,0 days 00:01:31.889000,37.0,MEDIUM,7.0,2.0,True,2025,Japan,91.889,4.296658251231534,1.0
HAM,Ferrari,0 days 00:01:31.869000,38.0,MEDIUM,8.0,2.0,True,2025,Japan,91.869,4.276658251231538,1.0
HAM,Ferrari,0 days 00:01:31.978000,39.0,MEDIUM,9.0,2.0,True,2025,Japan,91.978,4.385658251231533,1.0
HAM,Ferrari,0 days 00:01:31.663000,40.0,MEDIUM,10.0,2.0,True,2025,Japan,91.663,4.070658251231535,1.0
HAM,Ferrari,0 days 00:01:31.569000,41.0,MEDIUM,11.0,2.0,True,2025,Japan,91.569,3.976658251231541,1.0
HAM,Ferrari,0 days 00:01:31.517000,42.0,MEDIUM,12.0,2.0,True,2025,Japan,91.517,3.9246582512315342,1.0
HAM,Ferrari,0 days 00:01:32.634000,43.0,MEDIUM,13.0,2.0,True,2025,Japan,92.634,5.041658251231539,1.0
HAM,Ferrari,0 days 00:01:32.185000,44.0,MEDIUM,14.0,2.0,True,2025,Japan,92.185,4.592658251231541,1.0
HAM,Ferrari,0 days 00:01:32.668000,45.0,MEDIUM,15.0,2.0,True,2025,Japan,92.668,5.075658251231545,1.0
HAM,Ferrari,0 days 00:01:31.792000,46.0,MEDIUM,16.0,2.0,True,2025,Japan,91.792,4.19965825123154,1.0
HAM,Ferrari,0 days 00:01:31.603000,47.0,MEDIUM,17.0,2.0,True,2025,Japan,91.603,4.010658251231533,1.0
HAM,Ferrari,0 days 00:01:31.502000,48.0,MEDIUM,18.0,2.0,True,2025,Japan,91.502,3.9096582512315337,1.0
HAM,Ferrari,0 days 00:01:31.944000,49.0,MEDIUM,19.0,2.0,True,2025,Japan,91.944,4.351658251231541,1.0
HAM,Ferrari,0 days 00:01:31.832000,50.0,MEDIUM,20.0,2.0,True,2025,Japan,91.832,4.239658251231532,1.0
HAM,Ferrari,0 days 00:01:31.406000,51.0,MEDIUM,21.0,2.0,True,2025,Japan,91.406,3.8136582512315442,1.0
HAM,Ferrari,0 days 00:01:31.842000,52.0,MEDIUM,22.0,2.0,True,2025,Japan,91.842,4.249658251231537,1.0
HAM,Ferrari,0 days 00:01:31.423000,53.0,MEDIUM,23.0,2.0,True,2025,Japan,91.423,3.83065825123154,1.0
HAD,Racing Bulls,0 days 00:01:34.750000,2.0,MEDIUM,2.0,1.0,True,2025,Japan,94.75,7.40087238493723,1.0
HAD,Racing Bulls,0 days 00:01:34.166000,3.0,MEDIUM,3.0,1.0,True,2025,Japan,94.166,6.816872384937227,1.0
HAD,Racing Bulls,0 days 00:01:34.277000,4.0,MEDIUM,4.0,1.0,True,2025,Japan,94.277,6.927872384937231,1.0
HAD,Racing Bulls,0 days 00:01:34.296000,5.0,MEDIUM,5.0,1.0,True,2025,Japan,94.296,6.946872384937237,1.0
HAD,Racing Bulls,0 days 00:01:35.455000,6.0,MEDIUM,6.0,1.0,True,2025,Japan,95.455,8.105872384937229,1.0
HAD,Racing Bulls,0 days 00:01:34.427000,7.0,MEDIUM,7.0,1.0,True,2025,Japan,94.427,7.077872384937237,1.0
HAD,Racing Bulls,0 days 00:01:33.990000,8.0,MEDIUM,8.0,1.0,True,2025,Japan,93.99,6.640872384937225,1.0
HAD,Racing Bulls,0 days 00:01:34.164000,9.0,MEDIUM,9.0,1.0,True,2025,Japan,94.164,6.814872384937232,1.0
HAD,Racing Bulls,0 days 00:01:33.959000,10.0,MEDIUM,10.0,1.0,True,2025,Japan,93.959,6.609872384937233,1.0
HAD,Racing Bulls,0 days 00:01:34.239000,11.0,MEDIUM,11.0,1.0,True,2025,Japan,94.239,6.8898723849372345,1.0
HAD,Racing Bulls,0 days 00:01:34.085000,12.0,MEDIUM,12.0,1.0,True,2025,Japan,94.085,6.735872384937224,1.0
HAD,Racing Bulls,0 days 00:01:34.027000,13.0,MEDIUM,13.0,1.0,True,2025,Japan,94.027,6.677872384937231,1.0
HAD,Racing Bulls,0 days 00:01:33.941000,14.0,MEDIUM,14.0,1.0,True,2025,Japan,93.941,6.591872384937233,1.0
HAD,Racing Bulls,0 days 00:01:33.891000,15.0,MEDIUM,15.0,1.0,True,2025,Japan,93.891,6.5418723849372356,1.0
HAD,Racing Bulls,0 days 00:01:34.046000,16.0,MEDIUM,16.0,1.0,True,2025,Japan,94.046,6.696872384937237,1.0
HAD,Racing Bulls,0 days 00:01:34.055000,17.0,MEDIUM,17.0,1.0,True,2025,Japan,94.055,6.705872384937237,1.0
HAD,Racing Bulls,0 days 00:01:33.886000,18.0,MEDIUM,18.0,1.0,True,2025,Japan,93.886,6.536872384937226,1.0
HAD,Racing Bulls,0 days 00:01:33.831000,19.0,MEDIUM,19.0,1.0,True,2025,Japan,93.831,6.481872384937233,1.0
HAD,Racing Bulls,0 days 00:01:33.890000,20.0,MEDIUM,20.0,1.0,True,2025,Japan,93.89,6.540872384937231,1.0
HAD,Racing Bulls,0 days 00:01:33.703000,21.0,MEDIUM,21.0,1.0,True,2025,Japan,93.703,6.353872384937233,1.0
HAD,Racing Bulls,0 days 00:01:33.753000,22.0,MEDIUM,22.0,1.0,True,2025,Japan,93.753,6.40387238493723,1.0
HAD,Racing Bulls,0 days 00:01:33.691000,23.0,MEDIUM,23.0,1.0,True,2025,Japan,93.691,6.341872384937233,1.0
HAD,Racing Bulls,0 days 00:01:33.637000,24.0,MEDIUM,24.0,1.0,True,2025,Japan,93.637,6.287872384937231,1.0
HAD,Racing Bulls,0 days 00:01:33.198000,27.0,HARD,2.0,2.0,True,2025,Japan,93.198,5.8488723849372235,2.0
HAD,Racing Bulls,0 days 00:01:33.202000,28.0,HARD,3.0,2.0,True,2025,Japan,93.202,5.852872384937228,2.0
HAD,Racing Bulls,0 days 00:01:34.109000,29.0,HARD,4.0,2.0,True,2025,Japan,94.109,6.759872384937225,2.0
HAD,Racing Bulls,0 days 00:01:33.239000,30.0,HARD,5.0,2.0,True,2025,Japan,93.239,5.8898723849372345,2.0
HAD,Racing Bulls,0 days 00:01:33.033000,31.0,HARD,6.0,2.0,True,2025,Japan,93.033,5.6838723849372315,2.0
HAD,Racing Bulls,0 days 00:01:32.588000,32.0,HARD,7.0,2.0,True,2025,Japan,92.588,5.238872384937224,2.0
HAD,Racing Bulls,0 days 00:01:32.359000,33.0,HARD,8.0,2.0,True,2025,Japan,92.359,5.009872384937225,2.0
HAD,Racing Bulls,0 days 00:01:32.160000,34.0,HARD,9.0,2.0,True,2025,Japan,92.16,4.810872384937227,2.0
HAD,Racing Bulls,0 days 00:01:32.172000,35.0,HARD,10.0,2.0,True,2025,Japan,92.172,4.822872384937227,2.0
HAD,Racing Bulls,0 days 00:01:32.081000,36.0,HARD,11.0,2.0,True,2025,Japan,92.081,4.731872384937233,2.0
HAD,Racing Bulls,0 days 00:01:32.124000,37.0,HARD,12.0,2.0,True,2025,Japan,92.124,4.774872384937225,2.0
HAD,Racing Bulls,0 days 00:01:31.986000,38.0,HARD,13.0,2.0,True,2025,Japan,91.986,4.636872384937234,2.0
HAD,Racing Bulls,0 days 00:01:31.965000,39.0,HARD,14.0,2.0,True,2025,Japan,91.965,4.615872384937234,2.0
HAD,Racing Bulls,0 days 00:01:32.001000,40.0,HARD,15.0,2.0,True,2025,Japan,92.001,4.651872384937235,2.0
HAD,Racing Bulls,0 days 00:01:32.057000,41.0,HARD,16.0,2.0,True,2025,Japan,92.057,4.707872384937232,2.0
HAD,Racing Bulls,0 days 00:01:32.027000,42.0,HARD,17.0,2.0,True,2025,Japan,92.027,4.677872384937231,2.0
HAD,Racing Bulls,0 days 00:01:31.811000,43.0,HARD,18.0,2.0,True,2025,Japan,91.811,4.461872384937237,2.0
HAD,Racing Bulls,0 days 00:01:31.919000,44.0,HARD,19.0,2.0,True,2025,Japan,91.919,4.569872384937227,2.0
HAD,Racing Bulls,0 days 00:01:31.726000,45.0,HARD,20.0,2.0,True,2025,Japan,91.726,4.376872384937229,2.0
HAD,Racing Bulls,0 days 00:01:31.729000,46.0,HARD,21.0,2.0,True,2025,Japan,91.729,4.379872384937229,2.0
HAD,Racing Bulls,0 days 00:01:31.778000,47.0,HARD,22.0,2.0,True,2025,Japan,91.778,4.428872384937236,2.0
HAD,Racing Bulls,0 days 00:01:31.678000,48.0,HARD,23.0,2.0,True,2025,Japan,91.678,4.3288723849372275,2.0
HAD,Racing Bulls,0 days 00:01:31.627000,49.0,HARD,24.0,2.0,True,2025,Japan,91.627,4.2778723849372255,2.0
HAD,Racing Bulls,0 days 00:01:31.386000,50.0,HARD,25.0,2.0,True,2025,Japan,91.386,4.036872384937226,2.0
HAD,Racing Bulls,0 days 00:01:31.458000,51.0,HARD,26.0,2.0,True,2025,Japan,91.458,4.108872384937229,2.0
HAD,Racing Bulls,0 days 00:01:31.317000,52.0,HARD,27.0,2.0,True,2025,Japan,91.317,3.9678723849372233,2.0
HAD,Racing Bulls,0 days 00:01:31.500000,53.0,HARD,28.0,2.0,True,2025,Japan,91.5,4.15087238493723,2.0
ALB,Williams,0 days 00:01:35.445000,2.0,MEDIUM,2.0,1.0,True,2025,Japan,95.445,6.474708806818171,1.0
ALB,Williams,0 days 00:01:34.501000,3.0,MEDIUM,3.0,1.0,True,2025,Japan,94.501,5.530708806818183,1.0
ALB,Williams,0 days 00:01:34.317000,4.0,MEDIUM,4.0,1.0,True,2025,Japan,94.317,5.346708806818171,1.0
ALB,Williams,0 days 00:01:34.138000,5.0,MEDIUM,5.0,1.0,True,2025,Japan,94.138,5.167708806818183,1.0
ALB,Williams,0 days 00:01:34.448000,6.0,MEDIUM,6.0,1.0,True,2025,Japan,94.448,5.477708806818171,1.0
ALB,Williams,0 days 00:01:34.442000,7.0,MEDIUM,7.0,1.0,True,2025,Japan,94.442,5.471708806818171,1.0
ALB,Williams,0 days 00:01:34.490000,8.0,MEDIUM,8.0,1.0,True,2025,Japan,94.49,5.519708806818173,1.0
ALB,Williams,0 days 00:01:34.194000,9.0,MEDIUM,9.0,1.0,True,2025,Japan,94.194,5.2237088068181805,1.0
ALB,Williams,0 days 00:01:34.124000,10.0,MEDIUM,10.0,1.0,True,2025,Japan,94.124,5.153708806818173,1.0
ALB,Williams,0 days 00:01:34.225000,11.0,MEDIUM,11.0,1.0,True,2025,Japan,94.225,5.254708806818172,1.0
ALB,Williams,0 days 00:01:34.001000,12.0,MEDIUM,12.0,1.0,True,2025,Japan,94.001,5.030708806818183,1.0
ALB,Williams,0 days 00:01:33.942000,13.0,MEDIUM,13.0,1.0,True,2025,Japan,93.942,4.971708806818171,1.0
ALB,Williams,0 days 00:01:34.155000,14.0,MEDIUM,14.0,1.0,True,2025,Japan,94.155,5.184708806818179,1.0
ALB,Williams,0 days 00:01:33.805000,15.0,MEDIUM,15.0,1.0,True,2025,Japan,93.805,4.834708806818185,1.0
ALB,Williams,0 days 00:01:34.359000,16.0,MEDIUM,16.0,1.0,True,2025,Japan,94.359,5.3887088068181725,1.0
ALB,Williams,0 days 00:01:34.223000,17.0,MEDIUM,17.0,1.0,True,2025,Japan,94.223,5.252708806818177,1.0
ALB,Williams,0 days 00:01:34.077000,18.0,MEDIUM,18.0,1.0,True,2025,Japan,94.077,5.106708806818176,1.0
ALB,Williams,0 days 00:01:34.213000,19.0,MEDIUM,19.0,1.0,True,2025,Japan,94.213,5.242708806818172,1.0
ALB,Williams,0 days 00:01:33.993000,20.0,MEDIUM,20.0,1.0,True,2025,Japan,93.993,5.022708806818173,1.0
ALB,Williams,0 days 00:01:33.823000,21.0,MEDIUM,21.0,1.0,True,2025,Japan,93.823,4.852708806818171,1.0
ALB,Williams,0 days 00:01:33.861000,22.0,MEDIUM,22.0,1.0,True,2025,Japan,93.861,4.890708806818182,1.0
ALB,Williams,0 days 00:01:34.013000,23.0,MEDIUM,23.0,1.0,True,2025,Japan,94.013,5.042708806818183,1.0
ALB,Williams,0 days 00:01:33.103000,26.0,HARD,2.0,2.0,True,2025,Japan,93.103,4.132708806818172,2.0
ALB,Williams,0 days 00:01:33.821000,27.0,HARD,3.0,2.0,True,2025,Japan,93.821,4.850708806818176,2.0
ALB,Williams,0 days 00:01:32.624000,28.0,HARD,4.0,2.0,True,2025,Japan,92.624,3.653708806818173,2.0
ALB,Williams,0 days 00:01:32.648000,29.0,HARD,5.0,2.0,True,2025,Japan,92.648,3.677708806818174,2.0
ALB,Williams,0 days 00:01:33.229000,30.0,HARD,6.0,2.0,True,2025,Japan,93.229,4.258708806818177,2.0
ALB,Williams,0 days 00:01:33.067000,31.0,HARD,7.0,2.0,True,2025,Japan,93.067,4.096708806818171,2.0
ALB,Williams,0 days 00:01:33.693000,32.0,HARD,8.0,2.0,True,2025,Japan,93.693,4.722708806818176,2.0
ALB,Williams,0 days 00:01:32.592000,33.0,HARD,9.0,2.0,True,2025,Japan,92.592,3.6217088068181766,2.0
ALB,Williams,0 days 00:01:32.763000,34.0,HARD,10.0,2.0,True,2025,Japan,92.763,3.792708806818183,2.0
ALB,Williams,0 days 00:01:32.479000,35.0,HARD,11.0,2.0,True,2025,Japan,92.479,3.508708806818177,2.0
ALB,Williams,0 days 00:01:32.228000,36.0,HARD,12.0,2.0,True,2025,Japan,92.228,3.2577088068181723,2.0
ALB,Williams,0 days 00:01:32.297000,37.0,HARD,13.0,2.0,True,2025,Japan,92.297,3.326708806818175,2.0
ALB,Williams,0 days 00:01:32.201000,38.0,HARD,14.0,2.0,True,2025,Japan,92.201,3.2307088068181713,2.0
ALB,Williams,0 days 00:01:32.181000,39.0,HARD,15.0,2.0,True,2025,Japan,92.181,3.2107088068181753,2.0
ALB,Williams,0 days 00:01:32.131000,40.0,HARD,16.0,2.0,True,2025,Japan,92.131,3.160708806818178,2.0
ALB,Williams,0 days 00:01:32.087000,41.0,HARD,17.0,2.0,True,2025,Japan,92.087,3.116708806818181,2.0
ALB,Williams,0 days 00:01:31.979000,42.0,HARD,18.0,2.0,True,2025,Japan,91.979,3.008708806818177,2.0
ALB,Williams,0 days 00:01:31.836000,43.0,HARD,19.0,2.0,True,2025,Japan,91.836,2.8657088068181764,2.0
ALB,Williams,0 days 00:01:31.622000,44.0,HARD,20.0,2.0,True,2025,Japan,91.622,2.6517088068181778,2.0
ALB,Williams,0 days 00:01:31.644000,45.0,HARD,21.0,2.0,True,2025,Japan,91.644,2.6737088068181833,2.0
ALB,Williams,0 days 00:01:31.708000,46.0,HARD,22.0,2.0,True,2025,Japan,91.708,2.7377088068181763,2.0
ALB,Williams,0 days 00:01:31.608000,47.0,HARD,23.0,2.0,True,2025,Japan,91.608,2.637708806818182,2.0
ALB,Williams,0 days 00:01:31.335000,48.0,HARD,24.0,2.0,True,2025,Japan,91.335,2.3647088068181716,2.0
ALB,Williams,0 days 00:01:31.253000,49.0,HARD,25.0,2.0,True,2025,Japan,91.253,2.282708806818178,2.0
ALB,Williams,0 days 00:01:31.391000,50.0,HARD,26.0,2.0,True,2025,Japan,91.391,2.4207088068181832,2.0
ALB,Williams,0 days 00:01:31.293000,51.0,HARD,27.0,2.0,True,2025,Japan,91.293,2.3227088068181843,2.0
ALB,Williams,0 days 00:01:31.125000,52.0,HARD,28.0,2.0,True,2025,Japan,91.125,2.154708806818178,2.0
ALB,Williams,0 days 00:01:31.154000,53.0,HARD,29.0,2.0,True,2025,Japan,91.154,2.1837088068181743,2.0
BEA,Haas F1 Team,0 days 00:01:35.553000,2.0,MEDIUM,2.0,1.0,True,2025,Japan,95.553,5.915217187500005,1.0
BEA,Haas F1 Team,0 days 00:01:34.435000,3.0,MEDIUM,3.0,1.0,True,2025,Japan,94.435,4.79721718750001,1.0
BEA,Haas F1 Team,0 days 00:01:34.466000,4.0,MEDIUM,4.0,1.0,True,2025,Japan,94.466,4.828217187500002,1.0
BEA,Haas F1 Team,0 days 00:01:34.126000,5.0,MEDIUM,5.0,1.0,True,2025,Japan,94.126,4.4882171875000125,1.0
BEA,Haas F1 Team,0 days 00:01:34.535000,6.0,MEDIUM,6.0,1.0,True,2025,Japan,94.535,4.897217187500004,1.0
BEA,Haas F1 Team,0 days 00:01:34.751000,7.0,MEDIUM,7.0,1.0,True,2025,Japan,94.751,5.1132171875000125,1.0
BEA,Haas F1 Team,0 days 00:01:34.731000,8.0,MEDIUM,8.0,1.0,True,2025,Japan,94.731,5.093217187500002,1.0
BEA,Haas F1 Team,0 days 00:01:34.408000,9.0,MEDIUM,9.0,1.0,True,2025,Japan,94.408,4.770217187500009,1.0
BEA,Haas F1 Team,0 days 00:01:34.217000,10.0,MEDIUM,10.0,1.0,True,2025,Japan,94.217,4.5792171875000065,1.0
BEA,Haas F1 Team,0 days 00:01:34.423000,11.0,MEDIUM,11.0,1.0,True,2025,Japan,94.423,4.78521718750001,1.0
BEA,Haas F1 Team,0 days 00:01:34.244000,12.0,MEDIUM,12.0,1.0,True,2025,Japan,94.244,4.6062171875000075,1.0
BEA,Haas F1 Team,0 days 00:01:34.235000,13.0,MEDIUM,13.0,1.0,True,2025,Japan,94.235,4.597217187500007,1.0
BEA,Haas F1 Team,0 days 00:01:34.327000,14.0,MEDIUM,14.0,1.0,True,2025,Japan,94.327,4.689217187500006,1.0
BEA,Haas F1 Team,0 days 00:01:34.034000,15.0,MEDIUM,15.0,1.0,True,2025,Japan,94.034,4.396217187500014,1.0
BEA,Haas F1 Team,0 days 00:01:34.425000,16.0,MEDIUM,16.0,1.0,True,2025,Japan,94.425,4.787217187500005,1.0
BEA,Haas F1 Team,0 days 00:01:34.437000,17.0,MEDIUM,17.0,1.0,True,2025,Japan,94.437,4.799217187500005,1.0
BEA,Haas F1 Team,0 days 00:01:34.381000,18.0,MEDIUM,18.0,1.0,True,2025,Japan,94.381,4.743217187500008,1.0
BEA,Haas F1 Team,0 days 00:01:34.248000,19.0,MEDIUM,19.0,1.0,True,2025,Japan,94.248,4.610217187500012,1.0
BEA,Haas F1 Team,0 days 00:01:34.061000,20.0,MEDIUM,20.0,1.0,True,2025,Japan,94.061,4.423217187500015,1.0
BEA,Haas F1 Team,0 days 00:01:33.986000,21.0,MEDIUM,21.0,1.0,True,2025,Japan,93.986,4.348217187500012,1.0
BEA,Haas F1 Team,0 days 00:01:36.628000,22.0,MEDIUM,22.0,1.0,True,2025,Japan,96.628,6.990217187500008,1.0
BEA,Haas F1 Team,0 days 00:01:33.130000,25.0,HARD,3.0,2.0,True,2025,Japan,93.13,3.492217187500003,2.0
BEA,Haas F1 Team,0 days 00:01:33.333000,26.0,HARD,4.0,2.0,True,2025,Japan,93.333,3.695217187500006,2.0
BEA,Haas F1 Team,0 days 00:01:33.390000,27.0,HARD,5.0,2.0,True,2025,Japan,93.39,3.7522171875000083,2.0
BEA,Haas F1 Team,0 days 00:01:33.375000,28.0,HARD,6.0,2.0,True,2025,Japan,93.375,3.7372171875000078,2.0
BEA,Haas F1 Team,0 days 00:01:33.079000,29.0,HARD,7.0,2.0,True,2025,Japan,93.079,3.4412171875000013,2.0
BEA,Haas F1 Team,0 days 00:01:32.922000,30.0,HARD,8.0,2.0,True,2025,Japan,92.922,3.284217187500005,2.0
BEA,Haas F1 Team,0 days 00:01:33.375000,31.0,HARD,9.0,2.0,True,2025,Japan,93.375,3.7372171875000078,2.0
BEA,Haas F1 Team,0 days 00:01:33.240000,32.0,HARD,10.0,2.0,True,2025,Japan,93.24,3.6022171875000026,2.0
BEA,Haas F1 Team,0 days 00:01:33.558000,33.0,HARD,11.0,2.0,True,2025,Japan,93.558,3.9202171875000147,2.0
BEA,Haas F1 Team,0 days 00:01:32.174000,34.0,HARD,12.0,2.0,True,2025,Japan,92.174,2.5362171875000143,2.0
BEA,Haas F1 Team,0 days 00:01:32.348000,35.0,HARD,13.0,2.0,True,2025,Japan,92.348,2.7102171875000067,2.0
BEA,Haas F1 Team,0 days 00:01:32.211000,36.0,HARD,14.0,2.0,True,2025,Japan,92.211,2.5732171875000063,2.0
BEA,Haas F1 Team,0 days 00:01:32.333000,37.0,HARD,15.0,2.0,True,2025,Japan,92.333,2.695217187500006,2.0
BEA,Haas F1 Team,0 days 00:01:32.467000,38.0,HARD,16.0,2.0,True,2025,Japan,92.467,2.8292171875000065,2.0
BEA,Haas F1 Team,0 days 00:01:32.302000,39.0,HARD,17.0,2.0,True,2025,Japan,92.302,2.6642171875000145,2.0
BEA,Haas F1 Team,0 days 00:01:32.096000,40.0,HARD,18.0,2.0,True,2025,Japan,92.096,2.4582171875000114,2.0
BEA,Haas F1 Team,0 days 00:01:32.219000,41.0,HARD,19.0,2.0,True,2025,Japan,92.219,2.581217187500002,2.0
BEA,Haas F1 Team,0 days 00:01:32.109000,42.0,HARD,20.0,2.0,True,2025,Japan,92.109,2.4712171875000024,2.0
BEA,Haas F1 Team,0 days 00:01:32.072000,43.0,HARD,21.0,2.0,True,2025,Japan,92.072,2.4342171875000105,2.0
BEA,Haas F1 Team,0 days 00:01:33.009000,44.0,HARD,22.0,2.0,True,2025,Japan,93.009,3.371217187500008,2.0
BEA,Haas F1 Team,0 days 00:01:32.459000,45.0,HARD,23.0,2.0,True,2025,Japan,92.459,2.821217187500011,2.0
BEA,Haas F1 Team,0 days 00:01:32.499000,46.0,HARD,24.0,2.0,True,2025,Japan,92.499,2.861217187500003,2.0
BEA,Haas F1 Team,0 days 00:01:32.051000,47.0,HARD,25.0,2.0,True,2025,Japan,92.051,2.4132171875000097,2.0
BEA,Haas F1 Team,0 days 00:01:32.090000,48.0,HARD,26.0,2.0,True,2025,Japan,92.09,2.452217187500011,2.0
BEA,Haas F1 Team,0 days 00:01:32.006000,49.0,HARD,27.0,2.0,True,2025,Japan,92.006,2.368217187500008,2.0
BEA,Haas F1 Team,0 days 00:01:32.214000,50.0,HARD,28.0,2.0,True,2025,Japan,92.214,2.5762171875000064,2.0
BEA,Haas F1 Team,0 days 00:01:32.048000,51.0,HARD,29.0,2.0,True,2025,Japan,92.048,2.4102171875000096,2.0
BEA,Haas F1 Team,0 days 00:01:32.081000,52.0,HARD,30.0,2.0,True,2025,Japan,92.081,2.443217187500011,2.0
BEA,Haas F1 Team,0 days 00:01:32.549000,53.0,HARD,31.0,2.0,True,2025,Japan,92.549,2.9112171875000143,2.0
ALO,Aston Martin,0 days 00:01:35.686000,2.0,MEDIUM,3.0,1.0,True,2025,Japan,95.686,6.881136924075292,1.0
ALO,Aston Martin,0 days 00:01:34.761000,3.0,MEDIUM,4.0,1.0,True,2025,Japan,94.761,5.956136924075281,1.0
ALO,Aston Martin,0 days 00:01:34.610000,4.0,MEDIUM,5.0,1.0,True,2025,Japan,94.61,5.805136924075285,1.0
ALO,Aston Martin,0 days 00:01:34.599000,5.0,MEDIUM,6.0,1.0,True,2025,Japan,94.599,5.794136924075289,1.0
ALO,Aston Martin,0 days 00:01:34.719000,6.0,MEDIUM,7.0,1.0,True,2025,Japan,94.719,5.9141369240752795,1.0
ALO,Aston Martin,0 days 00:01:34.397000,7.0,MEDIUM,8.0,1.0,True,2025,Japan,94.397,5.592136924075291,1.0
ALO,Aston Martin,0 days 00:01:34.497000,8.0,MEDIUM,9.0,1.0,True,2025,Japan,94.497,5.692136924075285,1.0
ALO,Aston Martin,0 days 00:01:34.479000,9.0,MEDIUM,10.0,1.0,True,2025,Japan,94.479,5.674136924075285,1.0
ALO,Aston Martin,0 days 00:01:34.498000,10.0,MEDIUM,11.0,1.0,True,2025,Japan,94.498,5.69313692407529,1.0
ALO,Aston Martin,0 days 00:01:34.482000,11.0,MEDIUM,12.0,1.0,True,2025,Japan,94.482,5.677136924075285,1.0
ALO,Aston Martin,0 days 00:01:34.514000,12.0,MEDIUM,13.0,1.0,True,2025,Japan,94.514,5.709136924075281,1.0
ALO,Aston Martin,0 days 00:01:34.327000,13.0,MEDIUM,14.0,1.0,True,2025,Japan,94.327,5.522136924075284,1.0
